timestamp,src_ip,dst_ip,src_port,dst_port,protocol,tcp_flags,packets,bytes,duration,ttl,udp_tcp_ratio,bytes_per_packet,is_anomaly
2024-01-01 08:55:42,172.16.0.32,192.168.2.138,30940,5432,TCP,41,195,279825,20.5903,64,0.0,1435.0,0
2024-01-01 08:02:48,10.0.0.137,203.0.113.120,61187,4444,TCP,24,408,558552,165.05,64,0.0,1369.0,1
2024-01-01 08:02:59,10.0.1.114,192.168.2.219,24792,22,TCP,47,10,14770,28.5461,64,0.0,1477.0,0
2024-01-01 09:53:35,10.0.0.224,192.168.2.202,50969,5432,UDP,0,79,17538,9.8896,255,1.0,222.0,0
2024-01-01 08:12:23,10.0.1.124,10.0.0.49,42227,8443,UDP,0,84,7308,4.8649,255,1.0,87.0,0
2024-01-01 08:26:08,10.0.1.62,192.168.2.157,40796,22,TCP,5,161,152306,8.7323,255,0.0,946.0,0
2024-01-01 08:40:26,10.0.0.185,10.0.0.142,13666,3306,ICMP,0,183,139812,12.7412,64,0.0,764.0,0
2024-01-01 08:35:32,10.0.1.203,10.0.1.11,11309,443,TCP,13,7,7994,0.4191,255,0.0,1142.0,0
2024-01-01 08:03:53,172.16.0.187,192.168.2.25,30008,311,UDP,0,18379,22275348,0.5437,128,1.0,1212.0,1
2024-01-01 08:03:43,10.0.0.57,10.0.0.21,40937,22,TCP,11,155,148025,4.3684,64,0.0,955.0,0
2024-01-01 08:48:38,10.0.0.219,192.168.1.81,19258,8443,TCP,63,149,66156,21.9026,128,0.0,444.0,0
2024-01-01 08:10:52,10.0.1.227,172.16.0.224,20968,8080,TCP,37,184,260544,29.3322,128,0.0,1416.0,0
2024-01-01 08:02:02,10.0.1.207,192.168.2.28,61189,22,UDP,0,75,7425,16.0768,255,1.0,99.0,0
2024-01-01 08:23:04,10.0.0.106,10.0.1.208,29987,3306,TCP,41,106,19928,26.6954,128,0.0,188.0,0
2024-01-01 08:22:24,10.0.1.108,10.0.1.119,2837,5432,ICMP,0,121,95469,21.3808,128,0.0,789.0,0
2024-01-01 08:38:15,10.0.0.250,192.168.2.180,45240,22,ICMP,0,82,70848,15.0115,255,0.0,864.0,0
2024-01-01 09:48:17,10.0.0.126,192.168.2.228,45444,22,UDP,0,51,34068,8.367,255,1.0,668.0,0
2024-01-01 08:32:24,192.168.1.159,10.0.1.101,11654,80,ICMP,0,65,76180,0.8849,128,0.0,1172.0,0
2024-01-01 09:26:17,10.0.0.136,172.16.0.101,13496,443,TCP,42,54,54486,23.3658,128,0.0,1009.0,0
2024-01-01 08:48:40,192.168.2.69,192.168.2.116,61401,3306,UDP,0,155,110360,6.284,128,1.0,712.0,0
2024-01-01 08:34:49,172.16.0.67,10.0.0.219,15463,443,UDP,0,118,129210,23.7215,255,1.0,1095.0,0
2024-01-01 08:55:05,10.0.0.38,10.0.1.173,36562,3306,TCP,59,104,85904,5.2271,128,0.0,826.0,0
2024-01-01 08:25:39,192.168.1.13,192.168.1.216,56930,8443,TCP,24,42,36288,1.0247,128,0.0,864.0,0
2024-01-01 08:31:05,192.168.1.176,192.168.2.152,57563,8080,TCP,52,117,59319,21.1242,64,0.0,507.0,0
2024-01-01 08:40:26,192.168.2.241,172.16.0.4,52954,22,ICMP,0,199,46765,3.974,128,0.0,235.0,0
2024-01-01 08:37:59,172.16.0.26,172.16.0.24,44507,8080,UDP,0,17,17799,1.2573,255,1.0,1047.0,0
2024-01-01 08:14:17,172.16.0.32,192.168.1.212,3942,22,TCP,34,16,18832,4.6439,255,0.0,1177.0,0
2024-01-01 09:12:17,172.16.0.138,192.168.1.67,18138,443,TCP,10,20,11160,18.211,128,0.0,558.0,0
2024-01-01 09:11:26,10.0.0.137,172.16.0.174,24311,3306,TCP,55,8,792,21.1249,64,0.0,99.0,0
2024-01-01 08:30:38,10.0.0.244,192.168.1.112,49830,3306,UDP,0,62,82460,7.2226,255,1.0,1330.0,0
2024-01-01 08:12:41,172.16.0.80,10.0.0.124,36391,80,UDP,0,113,128368,26.32,255,1.0,1136.0,0
2024-01-01 08:15:58,192.168.1.126,192.168.2.121,8192,22,UDP,0,92,95128,0.3019,255,1.0,1034.0,0
2024-01-01 08:49:33,192.168.2.251,192.168.2.4,10392,8080,UDP,0,100,135800,22.4406,64,1.0,1358.0,0
2024-01-01 08:12:20,172.16.0.185,172.16.0.44,11389,22,UDP,0,13,15184,27.4082,128,1.0,1168.0,0
2024-01-01 08:00:52,10.0.0.145,192.168.2.181,45763,360,UDP,0,12758,8509586,0.1623,128,1.0,667.0,1
2024-01-01 08:37:43,192.168.1.62,10.0.1.158,25331,3306,TCP,10,101,44541,1.1506,255,0.0,441.0,0
2024-01-01 08:11:24,192.168.1.239,203.0.113.185,62366,443,TCP,24,404,542168,177.03,64,0.0,1342.0,1
2024-01-01 09:57:17,10.0.0.160,10.0.1.233,6400,22,TCP,6,112,141120,25.9001,64,0.0,1260.0,0
2024-01-01 09:26:59,172.16.0.154,172.16.0.249,58029,443,TCP,59,104,71760,19.2766,255,0.0,690.0,0
2024-01-01 08:08:59,10.0.0.71,192.168.1.143,63186,5432,TCP,28,171,193401,26.289,128,0.0,1131.0,0
2024-01-01 08:00:24,10.0.0.126,192.168.1.29,61913,443,TCP,0,140,161000,22.8777,255,0.0,1150.0,0
2024-01-01 08:07:51,192.168.2.213,203.0.113.147,43398,8443,TCP,24,204,302124,170.25,64,0.0,1481.0,1
2024-01-01 08:39:57,192.168.2.89,172.16.0.142,39992,8443,TCP,40,14,5782,18.2279,128,0.0,413.0,0
2024-01-01 08:18:10,172.16.0.11,172.16.0.38,4688,80,TCP,20,148,188996,1.3039,64,0.0,1277.0,0
2024-01-01 08:34:56,10.0.1.77,172.16.0.33,7540,443,UDP,0,125,173000,5.4411,255,1.0,1384.0,0
2024-01-01 08:59:30,192.168.1.129,192.168.1.94,27622,5432,UDP,0,32,29536,6.0987,128,1.0,923.0,0
2024-01-01 08:50:11,172.16.0.95,192.168.1.233,37981,80,UDP,0,50,18100,1.5694,128,1.0,362.0,0
2024-01-01 09:39:44,10.0.0.243,10.0.0.101,21048,22,UDP,0,40,55600,8.2088,255,1.0,1390.0,0
2024-01-01 08:16:12,172.16.0.147,10.0.0.144,47644,443,ICMP,0,181,253762,7.7002,64,0.0,1402.0,0
2024-01-01 09:28:12,172.16.0.31,192.168.1.72,23844,80,UDP,0,199,17512,29.0953,64,1.0,88.0,0
2024-01-01 08:14:23,192.168.2.193,172.16.0.108,52614,80,UDP,0,163,232275,12.4561,64,1.0,1425.0,0
2024-01-01 09:59:39,172.16.0.206,172.16.0.33,49103,443,UDP,0,192,61056,17.0401,64,1.0,318.0,0
2024-01-01 08:10:31,10.0.1.106,203.0.113.187,2303,443,TCP,24,130,183170,189.87,64,0.0,1409.0,1
2024-01-01 08:36:46,172.16.0.241,10.0.0.69,28409,22,TCP,26,149,174330,28.9249,128,0.0,1170.0,0
2024-01-01 08:49:22,172.16.0.211,192.168.2.50,52062,22,UDP,0,115,87975,2.8461,255,1.0,765.0,0
2024-01-01 08:13:49,192.168.2.194,172.16.0.21,6439,8080,TCP,10,8,1008,19.9498,128,0.0,126.0,0
2024-01-01 09:04:51,192.168.2.45,192.168.2.232,33282,3306,UDP,0,30,32250,26.923,64,1.0,1075.0,0
2024-01-01 08:04:41,192.168.2.5,10.0.0.176,24086,443,TCP,50,87,92829,15.8872,255,0.0,1067.0,0
2024-01-01 08:12:40,172.16.0.164,192.168.1.132,13725,8443,TCP,37,93,15159,27.364,128,0.0,163.0,0
2024-01-01 08:17:08,192.168.2.4,192.168.2.162,4298,443,TCP,31,160,25120,27.2163,255,0.0,157.0,0
2024-01-01 09:01:23,172.16.0.115,10.0.0.71,12218,8443,UDP,0,93,38502,23.3998,128,1.0,414.0,0
2024-01-01 08:20:53,192.168.1.164,203.0.113.145,60199,4444,TCP,24,309,450213,70.66,64,0.0,1457.0,1
2024-01-01 08:06:51,10.0.1.37,203.0.113.140,15693,443,TCP,24,355,442330,145.4,64,0.0,1246.0,1
2024-01-01 08:23:28,192.168.1.82,192.168.1.184,22576,80,TCP,40,97,35017,19.7121,64,0.0,361.0,0
2024-01-01 08:29:14,192.168.2.98,10.0.1.162,39504,8443,ICMP,0,30,34650,25.1296,64,0.0,1155.0,0
2024-01-01 08:19:41,192.168.2.58,192.168.1.105,51128,22,TCP,17,127,131318,25.5654,64,0.0,1034.0,0
2024-01-01 09:31:46,10.0.0.217,10.0.1.149,15101,3306,ICMP,0,138,121164,19.1204,128,0.0,878.0,0
2024-01-01 08:30:25,10.0.0.16,10.0.0.119,37273,3306,TCP,49,194,212818,14.7945,64,0.0,1097.0,0
2024-01-01 08:22:40,172.16.0.44,172.16.0.14,44036,443,UDP,0,17,22984,16.9156,128,1.0,1352.0,0
2024-01-01 08:14:20,10.0.0.126,203.0.113.171,46684,4444,TCP,24,173,216077,249.97,64,0.0,1249.0,1
2024-01-01 09:28:08,10.0.1.171,172.16.0.19,25823,3306,TCP,63,59,84960,15.2264,128,0.0,1440.0,0
2024-01-01 08:58:14,10.0.1.114,10.0.1.119,24850,443,TCP,58,109,100171,28.257,255,0.0,919.0,0
2024-01-01 09:47:11,192.168.2.39,192.168.1.108,7264,8080,TCP,45,79,91008,15.0083,64,0.0,1152.0,0
2024-01-01 08:29:47,10.0.0.243,10.0.0.194,20069,8443,TCP,49,101,66761,1.233,64,0.0,661.0,0
2024-01-01 10:03:05,10.0.0.202,10.0.1.227,26010,80,UDP,0,99,20196,8.6678,128,1.0,204.0,0
2024-01-01 08:56:31,172.16.0.248,172.16.0.246,52754,8443,TCP,16,72,84600,18.9132,64,0.0,1175.0,0
2024-01-01 08:01:03,192.168.1.2,10.0.1.192,29247,80,TCP,37,37,21719,6.3449,128,0.0,587.0,0
2024-01-01 09:13:33,192.168.1.242,10.0.1.98,35551,5432,UDP,0,125,75375,7.8138,255,1.0,603.0,0
2024-01-01 08:45:36,192.168.1.67,10.0.1.251,3709,8443,TCP,37,91,70707,21.4502,128,0.0,777.0,0
2024-01-01 08:06:32,10.0.0.81,10.0.1.12,37889,8443,TCP,40,186,190650,2.9673,64,0.0,1025.0,0
2024-01-01 08:30:20,192.168.2.75,172.16.0.18,30820,22,TCP,36,19,16226,5.6089,64,0.0,854.0,0
2024-01-01 08:15:02,172.16.0.70,203.0.113.153,11152,4444,TCP,24,220,294580,226.86,64,0.0,1339.0,1
2024-01-01 08:13:49,10.0.0.183,192.168.1.97,58469,8080,TCP,21,152,166744,22.025,64,0.0,1097.0,0
2024-01-01 08:01:56,10.0.1.211,10.0.0.28,45250,80,TCP,33,193,277920,11.0639,255,0.0,1440.0,0
2024-01-01 09:22:56,192.168.1.84,192.168.2.122,26642,5432,UDP,0,99,45540,17.5153,128,1.0,460.0,0
2024-01-01 08:18:40,192.168.1.28,10.0.1.14,6667,3306,TCP,60,35,4305,13.315,255,0.0,123.0,0
2024-01-01 08:25:21,192.168.2.215,192.168.1.11,53099,3306,TCP,39,16,13776,16.6926,128,0.0,861.0,0
2024-01-01 09:23:55,172.16.0.11,192.168.2.150,50115,5432,UDP,0,122,82350,22.2715,128,1.0,675.0,0
2024-01-01 08:06:34,172.16.0.8,192.168.2.75,3166,443,TCP,21,115,122360,21.3072,64,0.0,1064.0,0
2024-01-01 08:02:58,192.168.1.73,203.0.113.22,27530,8443,TCP,24,232,297888,87.12,64,0.0,1284.0,1
2024-01-01 09:38:23,10.0.1.253,192.168.1.2,4163,8080,UDP,0,8,10688,1.6523,64,1.0,1336.0,0
2024-01-01 08:47:14,192.168.1.246,172.16.0.57,4282,8443,TCP,28,6,6108,12.605,255,0.0,1018.0,0
2024-01-01 08:33:35,172.16.0.189,192.168.1.142,41643,5432,TCP,53,106,79606,8.382,128,0.0,751.0,0
2024-01-01 08:18:07,192.168.2.223,172.16.0.124,12518,3306,UDP,0,97,81286,9.4357,128,1.0,838.0,0
2024-01-01 08:04:08,10.0.0.230,192.168.2.160,23632,329,UDP,0,6217,6664624,1.4104,128,1.0,1072.0,1
2024-01-01 08:13:59,10.0.0.10,172.16.0.216,16496,560,TCP,2,1,60,0.004306,64,0.0,60.0,1
2024-01-01 09:24:03,10.0.1.163,192.168.2.85,43678,8443,UDP,0,47,13348,18.1645,128,1.0,284.0,0
2024-01-01 08:39:02,10.0.0.115,10.0.1.87,3675,443,ICMP,0,63,94374,1.5698,128,0.0,1498.0,0
2024-01-01 09:25:05,192.168.2.231,192.168.1.10,17920,443,ICMP,0,81,94446,6.0735,64,0.0,1166.0,0
2024-01-01 08:44:30,10.0.0.37,10.0.1.107,7134,80,UDP,0,13,3029,11.1439,128,1.0,233.0,0
2024-01-01 09:43:57,10.0.1.72,10.0.1.232,7959,8080,UDP,0,186,98394,17.6055,64,1.0,529.0,0
2024-01-01 09:04:22,192.168.2.200,10.0.1.154,50861,22,UDP,0,192,13632,13.3148,128,1.0,71.0,0
2024-01-01 09:14:14,172.16.0.7,10.0.0.8,61597,22,TCP,47,50,60200,16.4758,255,0.0,1204.0,0
2024-01-01 08:20:16,172.16.0.45,10.0.0.91,22329,8080,ICMP,0,149,207706,5.9768,255,0.0,1394.0,0
2024-01-01 08:09:48,192.168.2.8,192.168.1.170,24409,8443,TCP,16,162,52164,8.5324,255,0.0,322.0,0
2024-01-01 08:02:28,192.168.1.178,10.0.1.125,58185,211,UDP,0,13428,17429544,0.7973,128,1.0,1298.0,1
2024-01-01 08:12:45,192.168.2.181,10.0.1.237,7488,22,UDP,0,152,213408,3.6194,64,1.0,1404.0,0
2024-01-01 08:28:10,10.0.0.94,10.0.1.4,55271,443,UDP,0,67,95274,29.6939,128,1.0,1422.0,0
2024-01-01 09:36:38,192.168.1.136,172.16.0.59,39819,443,TCP,34,164,97416,3.0824,128,0.0,594.0,0
2024-01-01 08:37:52,10.0.0.193,10.0.0.127,10503,443,TCP,21,181,19548,12.0242,128,0.0,108.0,0
2024-01-01 08:15:34,10.0.1.169,172.16.0.156,58872,443,ICMP,0,46,14996,20.7576,64,0.0,326.0,0
2024-01-01 08:06:10,10.0.1.9,192.168.2.181,9578,921,TCP,2,1,60,0.006393,64,0.0,60.0,1
2024-01-01 08:56:22,192.168.2.82,10.0.0.26,60935,8080,UDP,0,159,185394,10.0196,255,1.0,1166.0,0
2024-01-01 09:38:27,192.168.2.79,192.168.2.167,12273,8080,TCP,1,182,121030,19.7093,255,0.0,665.0,0
2024-01-01 08:26:25,192.168.2.75,192.168.1.245,38128,22,TCP,35,7,2835,28.5738,255,0.0,405.0,0
2024-01-01 08:12:48,192.168.2.174,203.0.113.55,6286,4444,TCP,24,444,650460,149.35,64,0.0,1465.0,1
2024-01-01 08:32:59,10.0.1.214,192.168.1.95,14337,443,TCP,24,12,14028,17.9558,64,0.0,1169.0,0
2024-01-01 08:22:44,10.0.1.154,192.168.1.120,50116,5432,TCP,61,176,42240,20.3053,64,0.0,240.0,0
2024-01-01 09:06:32,192.168.2.146,10.0.1.18,24017,22,TCP,22,9,2223,13.7539,64,0.0,247.0,0
2024-01-01 08:32:45,10.0.1.128,192.168.2.161,62785,80,TCP,15,118,33630,4.4297,128,0.0,285.0,0
2024-01-01 08:01:19,10.0.1.182,192.168.2.112,12567,8080,UDP,0,29,27579,24.6717,128,1.0,951.0,0
2024-01-01 09:12:31,172.16.0.54,10.0.0.130,23165,443,TCP,21,118,44132,15.357,128,0.0,374.0,0
2024-01-01 09:08:50,172.16.0.132,10.0.1.132,43750,22,UDP,0,189,260820,15.4058,255,1.0,1380.0,0
2024-01-01 08:49:32,10.0.0.238,172.16.0.54,38445,8080,TCP,60,83,95450,15.0584,64,0.0,1150.0,0
2024-01-01 08:19:13,192.168.1.155,192.168.1.227,10650,555,TCP,2,1,60,0.009173,64,0.0,60.0,1
2024-01-01 08:50:39,172.16.0.238,10.0.1.229,18065,443,TCP,3,171,188784,8.7001,64,0.0,1104.0,0
2024-01-01 09:01:46,10.0.0.75,172.16.0.7,50076,443,TCP,14,158,30652,5.5523,255,0.0,194.0,0
2024-01-01 09:20:57,172.16.0.52,192.168.2.41,28144,22,UDP,0,93,116250,11.5675,255,1.0,1250.0,0
2024-01-01 09:19:56,172.16.0.201,192.168.1.66,11950,443,ICMP,0,31,38719,7.3698,255,0.0,1249.0,0
2024-01-01 08:22:48,192.168.1.252,192.168.2.145,46852,5432,TCP,60,192,205632,23.962,128,0.0,1071.0,0
2024-01-01 08:25:14,10.0.0.176,10.0.1.58,37325,3306,TCP,58,100,64400,14.8164,255,0.0,644.0,0
2024-01-01 08:01:16,172.16.0.189,192.168.1.190,40101,323,TCP,2,1,60,0.005822,64,0.0,60.0,1
2024-01-01 08:27:54,10.0.1.186,10.0.1.80,11782,8080,UDP,0,62,68386,27.9551,64,1.0,1103.0,0
2024-01-01 08:19:59,10.0.0.216,192.168.1.87,65486,3306,UDP,0,92,18308,26.642,64,1.0,199.0,0
2024-01-01 09:50:39,172.16.0.5,172.16.0.10,47107,8080,TCP,18,12,5748,9.7402,255,0.0,479.0,0
2024-01-01 09:05:38,192.168.2.158,192.168.1.181,28563,443,TCP,36,153,138618,4.095,128,0.0,906.0,0
2024-01-01 08:01:44,192.168.1.196,203.0.113.187,64656,443,TCP,24,183,243390,139.46,64,0.0,1330.0,1
2024-01-01 09:34:55,192.168.1.31,10.0.1.14,21402,5432,TCP,23,73,16936,19.6988,64,0.0,232.0,0
2024-01-01 08:46:21,172.16.0.238,192.168.1.228,37162,3306,UDP,0,20,18320,10.3819,255,1.0,916.0,0
2024-01-01 08:41:13,172.16.0.37,172.16.0.190,64415,3306,UDP,0,15,22500,22.1835,64,1.0,1500.0,0
2024-01-01 08:44:14,172.16.0.151,172.16.0.121,62166,443,TCP,33,67,45761,5.262,64,0.0,683.0,0
2024-01-01 08:50:22,192.168.2.187,172.16.0.46,26171,5432,TCP,22,94,61382,13.0454,128,0.0,653.0,0
2024-01-01 08:46:14,192.168.1.246,172.16.0.204,48272,5432,TCP,52,122,36600,7.7202,255,0.0,300.0,0
2024-01-01 08:29:02,192.168.1.58,172.16.0.28,37719,8080,UDP,0,157,230633,10.3063,128,1.0,1469.0,0
2024-01-01 09:14:08,192.168.1.62,172.16.0.237,2896,22,TCP,44,82,50512,29.1636,255,0.0,616.0,0
2024-01-01 08:33:11,192.168.2.76,192.168.1.229,3048,80,UDP,0,122,57706,7.1871,128,1.0,473.0,0
2024-01-01 08:01:47,192.168.2.62,10.0.0.241,21522,572,UDP,0,16098,18174642,1.9219,128,1.0,1129.0,1
2024-01-01 08:35:11,172.16.0.107,192.168.2.108,12323,80,TCP,37,55,77935,17.8902,128,0.0,1417.0,0
2024-01-01 08:13:27,172.16.0.32,203.0.113.169,14663,443,TCP,24,351,524043,280.39,64,0.0,1493.0,1
2024-01-01 09:17:29,192.168.1.16,172.16.0.124,47855,5432,TCP,30,71,58504,6.4606,255,0.0,824.0,0
2024-01-01 08:34:12,10.0.0.107,172.16.0.141,39934,8443,UDP,0,94,71440,26.5918,255,1.0,760.0,0
2024-01-01 08:55:13,10.0.1.178,10.0.0.176,8904,5432,UDP,0,113,136843,21.3433,128,1.0,1211.0,0
2024-01-01 09:18:07,10.0.0.10,10.0.0.176,42906,22,TCP,7,121,158873,29.1746,255,0.0,1313.0,0
2024-01-01 08:36:36,10.0.0.244,10.0.1.234,27820,8080,UDP,0,13,2795,29.8241,255,1.0,215.0,0
2024-01-01 08:05:28,10.0.1.100,192.168.1.186,60080,5432,TCP,1,85,72420,17.9453,128,0.0,852.0,0
2024-01-01 08:41:44,192.168.2.34,192.168.1.72,53425,8080,UDP,0,99,101079,7.8104,255,1.0,1021.0,0
2024-01-01 09:21:23,10.0.0.183,10.0.0.142,22305,80,TCP,44,65,86320,16.3719,255,0.0,1328.0,0
2024-01-01 08:26:59,10.0.0.60,10.0.1.33,62900,3306,TCP,12,21,11193,11.8717,128,0.0,533.0,0
2024-01-01 08:05:18,10.0.1.86,172.16.0.65,35001,62,TCP,2,1,60,0.008677,64,0.0,60.0,1
2024-01-01 08:03:07,192.168.1.35,192.168.1.116,12339,8080,TCP,62,75,111375,29.891,64,0.0,1485.0,0
2024-01-01 08:53:07,172.16.0.27,192.168.2.58,17451,80,TCP,51,192,49536,19.7797,128,0.0,258.0,0
2024-01-01 08:07:58,192.168.2.164,10.0.1.102,2937,8080,ICMP,0,105,142065,6.9633,64,0.0,1353.0,0
2024-01-01 08:38:57,10.0.1.22,192.168.1.68,30790,8443,TCP,52,197,112881,3.6544,64,0.0,573.0,0
2024-01-01 09:08:28,192.168.1.81,10.0.0.203,32228,22,TCP,46,123,173307,24.8469,128,0.0,1409.0,0
2024-01-01 08:38:31,172.16.0.223,172.16.0.249,5938,80,UDP,0,103,110931,22.224,255,1.0,1077.0,0
2024-01-01 08:13:42,10.0.1.177,172.16.0.159,58737,443,UDP,0,100,116700,25.8366,64,1.0,1167.0,0
2024-01-01 09:18:30,172.16.0.228,10.0.0.192,17397,80,UDP,0,34,46308,27.7787,255,1.0,1362.0,0
2024-01-01 08:50:49,10.0.1.76,192.168.2.11,20048,5432,TCP,62,180,201960,17.574,64,0.0,1122.0,0
2024-01-01 08:44:23,10.0.0.164,192.168.2.8,56789,80,TCP,37,34,12376,24.1579,128,0.0,364.0,0
2024-01-01 10:04:09,10.0.1.50,10.0.1.116,2910,3306,TCP,27,19,9234,15.2516,255,0.0,486.0,0
2024-01-01 08:05:27,172.16.0.254,192.168.2.107,59385,7,TCP,2,1,60,0.006943,64,0.0,60.0,1
2024-01-01 09:27:21,10.0.1.77,10.0.0.218,2378,5432,TCP,24,53,9381,12.5315,255,0.0,177.0,0
2024-01-01 08:26:00,10.0.1.173,192.168.2.154,24437,8080,UDP,0,156,27924,9.3211,64,1.0,179.0,0
2024-01-01 08:45:57,172.16.0.56,10.0.1.137,47372,8080,TCP,18,131,140694,29.0282,64,0.0,1074.0,0
2024-01-01 08:23:16,10.0.1.55,10.0.1.69,62441,8080,TCP,23,48,4896,22.9056,255,0.0,102.0,0
2024-01-01 08:01:04,192.168.2.131,10.0.1.204,60083,8443,TCP,56,121,117128,19.6446,255,0.0,968.0,0
2024-01-01 09:04:19,192.168.2.236,192.168.2.21,30108,8443,TCP,7,77,80619,21.3379,255,0.0,1047.0,0
2024-01-01 09:03:00,192.168.1.63,10.0.1.49,53770,5432,TCP,20,2,1888,17.0795,64,0.0,944.0,0
2024-01-01 08:30:08,192.168.1.101,10.0.1.40,63074,443,ICMP,0,91,91910,27.656,64,0.0,1010.0,0
2024-01-01 08:10:17,172.16.0.7,10.0.1.242,47447,80,TCP,23,146,69058,3.4255,255,0.0,473.0,0
2024-01-01 08:42:04,192.168.2.254,192.168.1.34,34768,8443,TCP,3,10,9470,3.0389,255,0.0,947.0,0
2024-01-01 09:16:40,192.168.1.148,10.0.1.152,14886,5432,UDP,0,71,6958,9.9052,255,1.0,98.0,0
2024-01-01 08:25:55,192.168.1.230,172.16.0.252,60239,443,TCP,14,142,49132,21.0431,128,0.0,346.0,0
2024-01-01 08:11:07,192.168.2.77,192.168.1.116,18247,443,TCP,54,141,72051,21.5722,64,0.0,511.0,0
2024-01-01 09:34:36,192.168.2.142,10.0.1.13,47125,80,ICMP,0,92,98624,28.416,64,0.0,1072.0,0
2024-01-01 08:35:27,192.168.2.12,10.0.1.132,8081,8443,UDP,0,26,37024,1.9045,64,1.0,1424.0,0
2024-01-01 09:42:08,10.0.0.234,192.168.2.19,55301,8443,TCP,58,180,106020,13.7713,64,0.0,589.0,0
2024-01-01 08:39:50,172.16.0.231,192.168.2.249,23582,8080,TCP,51,95,104975,0.3719,128,0.0,1105.0,0
2024-01-01 09:52:15,192.168.1.100,10.0.0.108,31150,80,TCP,48,111,10434,24.0321,64,0.0,94.0,0
2024-01-01 08:40:16,192.168.1.21,10.0.1.108,34121,80,UDP,0,75,57225,18.1703,128,1.0,763.0,0
2024-01-01 08:05:20,10.0.0.192,192.168.1.73,2822,3306,UDP,0,91,69979,17.6105,64,1.0,769.0,0
2024-01-01 09:03:29,172.16.0.112,10.0.0.27,52202,8443,TCP,63,126,70686,3.0429,64,0.0,561.0,0
2024-01-01 08:29:49,10.0.0.186,10.0.1.253,34137,22,TCP,33,140,178780,0.8465,64,0.0,1277.0,0
2024-01-01 08:38:12,10.0.1.225,10.0.1.141,11009,22,UDP,0,80,13840,24.3527,128,1.0,173.0,0
2024-01-01 08:13:22,172.16.0.40,10.0.1.76,54725,443,UDP,0,143,56056,17.9644,64,1.0,392.0,0
2024-01-01 09:58:10,10.0.0.57,192.168.1.185,56067,22,UDP,0,52,37700,20.1385,255,1.0,725.0,0
2024-01-01 09:49:23,172.16.0.244,192.168.2.12,21931,443,ICMP,0,67,41741,19.851,255,0.0,623.0,0
2024-01-01 08:38:14,10.0.1.100,192.168.2.203,51483,443,ICMP,0,188,114304,28.4149,64,0.0,608.0,0
2024-01-01 08:22:41,10.0.1.137,10.0.1.81,1362,3306,TCP,6,186,97278,1.3135,128,0.0,523.0,0
2024-01-01 10:12:04,10.0.0.146,10.0.0.205,27808,80,TCP,32,181,39820,6.0975,64,0.0,220.0,0
2024-01-01 08:06:05,10.0.1.244,192.168.1.184,62484,303,UDP,0,7164,5093604,0.7123,128,1.0,711.0,1
2024-01-01 09:30:40,192.168.2.77,10.0.0.254,7141,8080,TCP,39,11,7909,5.7837,255,0.0,719.0,0
2024-01-01 08:41:45,10.0.0.50,10.0.0.237,34232,80,ICMP,0,124,25048,26.0602,128,0.0,202.0,0
2024-01-01 08:22:21,192.168.2.158,10.0.1.23,13443,8443,TCP,3,146,12994,4.1055,128,0.0,89.0,0
2024-01-01 08:32:52,192.168.2.11,192.168.2.111,35046,443,ICMP,0,100,71600,8.5649,64,0.0,716.0,0
2024-01-01 08:05:47,10.0.1.148,203.0.113.85,20270,443,TCP,24,483,675234,260.47,64,0.0,1398.0,1
2024-01-01 08:39:54,10.0.1.53,10.0.0.193,51491,3306,TCP,40,5,3375,8.1164,64,0.0,675.0,0
2024-01-01 08:50:07,10.0.1.154,10.0.0.127,42385,80,TCP,0,159,158682,24.1749,128,0.0,998.0,0
2024-01-01 08:47:35,10.0.1.151,192.168.2.226,49876,8443,TCP,28,38,31692,24.7642,128,0.0,834.0,0
2024-01-01 08:22:01,172.16.0.88,10.0.0.125,39910,8080,TCP,42,61,68808,1.8979,128,0.0,1128.0,0
2024-01-01 08:03:15,192.168.1.150,172.16.0.209,13470,443,TCP,49,109,97228,8.8752,255,0.0,892.0,0
2024-01-01 09:05:38,10.0.0.58,10.0.0.174,39477,8443,TCP,54,65,4485,4.4111,64,0.0,69.0,0
2024-01-01 08:49:59,10.0.0.150,172.16.0.111,29165,80,UDP,0,111,8214,18.2863,64,1.0,74.0,0
2024-01-01 08:16:51,10.0.0.163,192.168.2.22,10312,22,TCP,54,196,286944,0.6981,128,0.0,1464.0,0
2024-01-01 10:03:24,10.0.0.130,192.168.2.152,60628,22,UDP,0,52,54080,17.2647,255,1.0,1040.0,0
2024-01-01 08:28:24,192.168.2.238,192.168.1.179,36558,5432,UDP,0,58,33234,16.6549,128,1.0,573.0,0
2024-01-01 08:39:47,192.168.1.2,10.0.0.228,48369,80,TCP,38,119,87584,0.1867,128,0.0,736.0,0
2024-01-01 09:01:03,192.168.1.7,10.0.0.81,58049,8080,UDP,0,128,45440,19.656,64,1.0,355.0,0
2024-01-01 08:22:18,10.0.1.87,192.168.1.188,32414,22,TCP,18,195,241410,26.8804,255,0.0,1238.0,0
2024-01-01 08:52:39,172.16.0.166,10.0.1.171,25750,5432,TCP,36,56,35056,28.4867,255,0.0,626.0,0
2024-01-01 08:08:41,192.168.2.61,192.168.2.224,18417,80,ICMP,0,50,54250,20.4964,255,0.0,1085.0,0
